Time,Station,Temperature,Moisture,Light,Total_Rainfall,Rainfall,Wind_Direction,PM2.5,PM10,CO,NOx,SO2
26/06/2023 20:09:00,SVDT1,25.9,94.7,0,2896.0,0,102,1.2,1.5,4320,1687.5,1685.8
26/06/2023 20:08:00,SVDT1,26.0,94.7,0,2896.0,0,115,1.1,1.5,4320,1687.5,1685.8
26/06/2023 20:07:00,SVDT1,26.0,94.7,0,2896.0,0,115,1.4,1.7,4320,1687.5,1685.8
26/06/2023 20:06:00,SVDT1,26.0,94.7,0,2896.0,0,112,0.8,0.9,4320,1687.5,1685.8
26/06/2023 20:05:00,SVDT1,26.0,94.7,0,2896.0,0,101,1.4,1.6,4320,1687.5,1685.8
26/06/2023 20:04:00,SVDT1,26.0,94.7,0,2896.0,0,95,1.6,2.5,4320,1687.5,1685.8
26/06/2023 20:03:00,SVDT1,26.0,94.7,0,2896.0,0,118,1.4,2,4320,1687.5,1685.8
26/06/2023 20:02:00,SVDT1,26.0,94.6,0,2896.0,0,112,1.4,2.7,4320,1687.5,1685.8
26/06/2023 20:01:00,SVDT1,26.0,94.6,0,2896.0,0,110,1.5,3.2,4320,1687.5,1685.8
26/06/2023 20:00:00,SVDT1,26.0,94.6,0,2896.0,0,111,1.1,2.1,4320,1687.5,1685.8
26/06/2023 19:59:00,SVDT1,26.0,94.5,0,2896.0,0,92,1,1.1,4320,1687.5,1685.8
26/06/2023 19:58:00,SVDT1,26.0,94.3,0,2896.0,0,93,1,3,4320,1687.5,1685.8
26/06/2023 19:57:00,SVDT1,26.0,94.2,0,2896.0,0,115,0.7,0.8,4320,1687.5,1685.8
26/06/2023 19:56:00,SVDT1,26.0,94.2,0,2896.0,0,110,0.7,0.7,4320,1687.5,1685.8
26/06/2023 19:55:00,SVDT1,26.0,94.2,0,2896.0,0,103,1.2,1.4,4320,1687.5,1685.8
26/06/2023 19:54:00,SVDT1,26.1,94.1,0,2896.0,0,100,0.8,0.9,4320,1687.5,1685.8
26/06/2023 19:53:00,SVDT1,26.1,94.1,0,2896.0,0,106,1.1,1.8,4320,1687.5,1685.8
26/06/2023 19:52:00,SVDT1,26.1,94.1,0,2896.0,0,105,0.8,0.9,4320,1687.5,1685.8
26/06/2023 19:51:00,SVDT1,26.0,94.1,0,2896.0,0,109,0.7,0.7,4320,1687.5,1685.8
26/06/2023 19:50:00,SVDT1,26.1,94.2,0,2896.0,0,109,0.8,0.8,4320,1687.5,1685.8
26/06/2023 19:49:00,SVDT1,26.1,94.2,0,2896.0,0,101,1.1,1.3,4320,1687.5,1685.8
26/06/2023 19:48:00,SVDT1,26.1,94.2,0,2896.0,0,119,1,1.4,4320,1687.5,1685.8
26/06/2023 19:47:00,SVDT1,26.1,94.2,0,2896.0,0,102,1,1.3,4320,1687.5,1685.8
26/06/2023 19:46:00,SVDT1,26.1,94.2,0,2896.0,0,106,1.1,1.7,4320,1687.5,1685.8
26/06/2023 19:45:00,SVDT1,26.1,94.1,0,2896.0,0,112,0.8,1,4320,1687.5,1685.8
26/06/2023 19:44:00,SVDT1,26.1,94.0,0,2896.0,0,111,0.8,1.1,4320,1687.5,1685.8
26/06/2023 19:43:00,SVDT1,26.1,94.1,0,2896.0,0,100,0.7,0.8,4320,1687.5,1685.8
26/06/2023 19:42:00,SVDT1,26.1,94.1,0,2896.0,0,105,0.9,1.1,4320,1687.5,1685.8
26/06/2023 19:41:00,SVDT1,26.1,94.0,0,2896.0,0,115,1.2,1.6,4320,1687.5,1685.8
26/06/2023 19:40:00,SVDT1,26.1,94.0,0,2896.0,0,124,0.9,1.6,4320,1687.5,1685.8
26/06/2023 19:39:00,SVDT1,26.1,94.1,0,2896.0,0,107,0.7,1.3,4320,1687.5,1685.8
26/06/2023 19:38:00,SVDT1,26.2,94.1,0,2896.0,0,112,0.5,0.5,4320,1687.5,1685.8
26/06/2023 19:37:00,SVDT1,26.2,94.0,0,2896.0,0,111,0.4,0.5,4320,1687.5,1685.8
26/06/2023 19:36:00,SVDT1,26.2,94.0,0,2896.0,0,113,0.5,0.6,4320,1687.5,1685.8
26/06/2023 19:35:00,SVDT1,26.2,94.0,0,2896.0,0,111,0.8,1.1,4320,1687.5,1685.8
26/06/2023 19:34:00,SVDT1,26.1,94.0,0,2896.0,0,110,0.7,0.8,4320,1687.5,1685.8
26/06/2023 19:33:00,SVDT1,26.2,94.0,0,2896.0,0,87,0.6,0.6,4320,1687.5,1685.8
26/06/2023 19:32:00,SVDT1,26.2,93.9,0,2896.0,0,103,0.7,0.7,4320,1687.5,1685.8
26/06/2023 19:31:00,SVDT1,26.2,93.8,0,2896.0,0,110,1.2,1.4,4320,1687.5,1685.8
26/06/2023 19:30:00,SVDT1,26.2,93.8,0,2896.0,0,104,0.6,0.6,4320,1687.5,1685.8
26/06/2023 19:29:00,SVDT1,26.2,93.8,0,2896.0,0,102,0.7,0.7,4320,1687.5,1685.8
26/06/2023 19:28:00,SVDT1,26.2,93.9,0,2896.0,0,108,0.6,0.7,4320,1687.5,1685.8
26/06/2023 19:27:00,SVDT1,26.2,93.7,0,2896.0,0,109,0.6,0.7,4320,1687.5,1685.8
26/06/2023 19:26:00,SVDT1,26.2,93.7,0,2896.0,0,108,0.8,1,4320,1687.5,1685.8
26/06/2023 19:25:00,SVDT1,26.2,93.6,0,2896.0,0,103,0.7,0.9,4320,1687.5,1685.8
26/06/2023 19:24:00,SVDT1,26.2,93.6,0,2896.0,0,97,0.9,1.9,4320,1687.5,1685.8
26/06/2023 19:23:00,SVDT1,26.2,93.5,0,2896.0,0,99,1.1,2.9,4320,1687.5,1685.8
26/06/2023 19:22:00,SVDT1,26.3,93.5,0,2896.0,0,121,1,1.4,4320,1687.5,1685.8
26/06/2023 19:21:00,SVDT1,26.3,93.5,0,2896.0,0,122,0.7,0.8,4320,1687.5,1685.8
26/06/2023 19:20:00,SVDT1,26.3,93.5,0,2896.0,0,112,0.7,1,4320,1687.5,1685.8
26/06/2023 19:19:00,SVDT1,26.3,93.6,0,2896.0,0,112,0.7,0.8,4320,1687.5,1685.8
26/06/2023 19:18:00,SVDT1,26.2,93.6,0,2896.0,0,111,1,1.3,4320,1687.5,1685.8
26/06/2023 19:17:00,SVDT1,26.2,93.6,0,2896.0,0,100,0.6,0.9,4320,1687.5,1685.8
26/06/2023 19:16:00,SVDT1,26.2,93.4,0,2896.0,0,115,0.5,0.6,4320,1687.5,1685.8
26/06/2023 19:15:00,SVDT1,26.2,93.5,0,2896.0,0,85,0.7,0.8,4320,1687.5,1685.8
26/06/2023 19:14:00,SVDT1,26.3,93.6,0,2896.0,0,115,0.6,0.7,4320,1687.5,1685.8
26/06/2023 19:13:00,SVDT1,26.3,93.6,0,2896.0,0,86,1,3.8,4320,1687.5,1685.8
26/06/2023 19:12:00,SVDT1,26.3,93.5,0,2896.0,0,102,0.6,2.8,4320,1687.5,1685.8
26/06/2023 19:11:00,SVDT1,26.3,93.5,0,2896.0,0,98,0.7,0.7,4320,1687.5,1685.8
26/06/2023 19:10:00,SVDT1,26.3,93.5,0,2896.0,0,101,1,1.6,4320,1687.5,1685.8
26/06/2023 19:09:00,SVDT1,26.3,93.5,0,2896.0,0,107,0.9,1.1,4320,1687.5,1685.8
26/06/2023 19:08:00,SVDT1,26.3,93.5,0,2896.0,0,95,0.5,0.5,4320,1687.5,1685.8
26/06/2023 19:07:00,SVDT1,26.3,93.5,0,2896.0,0,127,1,1.3,4320,1687.5,1685.8
26/06/2023 19:06:00,SVDT1,26.3,93.5,0,2896.0,0,107,1.3,1.6,4320,1687.5,1685.8
26/06/2023 19:05:00,SVDT1,26.3,93.4,0,2896.0,0,106,0.8,0.9,4320,1687.5,1685.8
26/06/2023 19:04:00,SVDT1,26.3,93.6,0,2896.0,0,101,0.7,0.8,4320,1687.5,1685.8
26/06/2023 19:03:00,SVDT1,26.3,93.6,0,2896.0,0,85,0.9,1.1,4320,1687.5,1685.8
26/06/2023 19:02:00,SVDT1,26.3,93.6,0,2896.0,0,86,1,2.8,4320,1687.5,1685.8
26/06/2023 19:01:00,SVDT1,26.3,93.7,0,2896.0,0,91,1,3.8,4320,1687.5,1685.8
26/06/2023 19:00:00,SVDT1,26.3,93.7,0,2896.0,0,88,0.5,0.6,4320,1687.5,1685.8
26/06/2023 18:59:00,SVDT1,26.3,93.7,0,2896.0,0,99,0.7,1.5,4320,1687.5,1685.8
26/06/2023 18:58:00,SVDT1,26.3,93.8,0,2896.0,0,112,0.6,1.1,4320,1687.5,1685.8
26/06/2023 18:57:00,SVDT1,26.3,93.9,0,2896.0,0,111,0.7,0.8,4320,1687.5,1685.8
26/06/2023 18:56:00,SVDT1,26.3,93.7,0,2896.0,0,109,0.6,1.3,4320,1687.5,1685.8
26/06/2023 18:55:00,SVDT1,26.3,93.6,0,2896.0,0,91,1,1.8,4320,1687.5,1685.8
26/06/2023 18:54:00,SVDT1,26.3,93.6,0,2896.0,0,93,0.9,2.3,4320,1687.5,1685.8
26/06/2023 18:53:00,SVDT1,26.4,93.7,0,2896.0,0,83,0.5,1.3,4320,1687.5,1685.8
26/06/2023 18:52:00,SVDT1,26.4,93.6,0,2896.0,0,109,0.6,0.7,4320,1687.5,1685.8
26/06/2023 18:51:00,SVDT1,26.4,93.6,0,2896.0,0,110,0.6,0.6,4320,1687.5,1685.8
26/06/2023 18:50:00,SVDT1,26.3,93.5,0,2896.0,0,100,0.7,0.8,4320,1687.5,1685.8
26/06/2023 18:49:00,SVDT1,26.4,93.5,0,2896.0,0,119,0.8,1,4320,1687.5,1685.8
26/06/2023 18:48:00,SVDT1,26.4,93.4,0,2896.0,0,95,1,1.5,4320,1687.5,1685.8
26/06/2023 18:47:00,SVDT1,26.4,93.4,0,2896.0,0,104,1.1,1.4,4320,1687.5,1685.8
26/06/2023 18:46:00,SVDT1,26.4,93.4,0,2896.0,0,110,1.2,4.3,4320,1687.5,1685.8
26/06/2023 18:45:00,SVDT1,26.4,93.5,0,2896.0,0,94,1.1,1.5,4320,1687.5,1685.8
26/06/2023 18:44:00,SVDT1,26.4,93.4,0,2896.0,0,104,0.8,2.3,4320,1687.5,1685.8
26/06/2023 18:43:00,SVDT1,26.4,93.4,0,2896.0,0,91,0.7,1,4320,1687.5,1685.8
26/06/2023 18:42:00,SVDT1,26.4,93.3,0,2896.0,0,144,0.7,4.5,4320,1687.5,1685.8
26/06/2023 18:41:00,SVDT1,26.4,93.2,0,2896.0,0,94,0.8,0.9,4320,1687.5,1685.8
26/06/2023 18:40:00,SVDT1,26.4,93.2,0,2896.0,0,115,1,2.5,4320,1687.5,1685.8
26/06/2023 18:39:00,SVDT1,26.4,93.1,0,2896.0,0,93,1,1.4,4320,1687.5,1685.8
26/06/2023 18:38:00,SVDT1,26.4,93.2,0,2896.0,0,136,1,1.1,4320,1687.5,1685.8
26/06/2023 18:37:00,SVDT1,26.5,93.2,0,2896.0,0,83,1,1,4320,1687.5,1685.8
26/06/2023 18:36:00,SVDT1,26.5,93.1,0,2896.0,0,120,0.6,0.7,4320,1687.5,1685.8
26/06/2023 18:35:00,SVDT1,26.5,93.0,0,2896.0,0,112,0.6,0.8,4320,1687.5,1685.8
26/06/2023 18:34:00,SVDT1,26.5,92.9,1,2896.0,0,101,0.5,0.5,4320,1687.5,1685.8
26/06/2023 18:33:00,SVDT1,26.5,92.8,1,2896.0,0,88,0.9,1.5,4320,1687.5,1685.8
26/06/2023 18:32:00,SVDT1,26.5,92.9,1,2896.0,0,100,0.7,1.3,4320,1687.5,1685.8
26/06/2023 18:31:00,SVDT1,26.5,92.7,2,2896.0,0,108,0.8,1.1,4320,1687.5,1685.8
26/06/2023 18:30:00,SVDT1,26.5,92.8,2,2896.0,0,97,1.6,2.6,4320,1687.5,1685.8
26/06/2023 18:29:00,SVDT1,26.6,93.0,2,2896.0,0,104,0.8,0.8,4320,1687.5,1685.8
26/06/2023 18:28:00,SVDT1,26.6,92.9,3,2896.0,0,114,1,1.2,4320,1687.5,1685.8
26/06/2023 18:27:00,SVDT1,26.6,92.9,3,2896.0,0,122,0.8,0.9,4320,1687.5,1685.8
26/06/2023 18:26:00,SVDT1,26.6,92.8,4,2896.0,0,70,0.7,0.8,4320,1687.5,1685.8
26/06/2023 18:25:00,SVDT1,26.6,92.7,4,2896.0,0,79,0.9,1,4320,1687.5,1685.8
26/06/2023 18:24:00,SVDT1,26.6,92.9,5,2896.0,0,87,1.8,3.6,4320,1687.5,1685.8
26/06/2023 18:23:00,SVDT1,26.6,92.9,5,2896.0,0,92,1.1,1.7,4320,1687.5,1685.8
26/06/2023 18:22:00,SVDT1,26.7,93.1,6,2896.0,0,105,0.7,1.3,4320,1687.5,1685.8
26/06/2023 18:21:00,SVDT1,26.7,93.1,7,2896.0,0,91,1.1,2.2,4320,1687.5,1685.8
26/06/2023 18:20:00,SVDT1,26.7,93.1,8,2896.0,0,81,1.1,1.4,4320,1687.5,1685.8
26/06/2023 18:19:00,SVDT1,26.7,93.1,9,2896.0,0,68,1.8,5.3,4320,1687.5,1685.8
26/06/2023 18:18:00,SVDT1,26.7,93.2,10,2896.0,0,82,1.2,2,4320,1687.5,1685.8
26/06/2023 18:17:00,SVDT1,26.7,93.2,11,2896.0,0,92,1.2,2.8,4320,1687.5,1685.8
26/06/2023 18:16:00,SVDT1,26.7,93.2,13,2896.0,0,88,1.4,1.7,4320,1687.5,1685.8
26/06/2023 18:15:00,SVDT1,26.8,93.3,14,2896.0,0,89,1.7,3.1,4320,1687.5,1685.8
26/06/2023 18:14:00,SVDT1,26.8,93.3,16,2896.0,0,111,1.9,2.7,4320,1687.5,1685.8
26/06/2023 18:13:00,SVDT1,26.8,93.3,18,2896.0,0,113,1.5,1.7,4320,1687.5,1685.8
26/06/2023 18:12:00,SVDT1,26.8,93.2,20,2896.0,0,104,1.5,2.1,4320,1687.5,1685.8
26/06/2023 18:11:00,SVDT1,26.8,93.0,22,2896.0,0,141,1.6,2.4,4320,1687.5,1685.8
26/06/2023 18:10:00,SVDT1,26.8,93.1,24,2896.0,0,112,1.6,2.9,4320,1687.5,1685.8
26/06/2023 18:09:00,SVDT1,26.8,93.0,26,2896.0,0,75,1.3,1.9,4320,1687.5,1685.8
26/06/2023 18:08:00,SVDT1,26.9,93.0,28,2896.0,0,86,1.5,2.4,4320,1687.5,1685.8
26/06/2023 18:07:00,SVDT1,26.9,92.9,30,2896.0,0,78,1,2.6,4320,1687.5,1685.8
26/06/2023 18:06:00,SVDT1,26.9,92.8,33,2896.0,0,105,1.1,1.8,4320,1687.5,1685.8
26/06/2023 18:05:00,SVDT1,26.9,92.7,36,2896.0,0,91,0.9,1.7,4320,1687.5,1685.8
26/06/2023 18:04:00,SVDT1,26.9,92.6,39,2896.0,0,105,0.9,1.1,4320,1687.5,1685.8
26/06/2023 18:03:00,SVDT1,26.9,92.5,43,2896.0,0,88,1,3.2,4320,1687.5,1685.8
26/06/2023 18:02:00,SVDT1,26.9,92.4,47,2896.0,0,115,1.1,2.8,4320,1687.5,1685.8
26/06/2023 18:01:00,SVDT1,26.9,92.4,53,2896.0,0,85,0.8,1.1,4320,1687.5,1685.8
26/06/2023 18:00:00,SVDT1,27.0,92.4,58,2896.0,0,89,0.9,1.5,4320,1687.5,1685.8
26/06/2023 17:59:00,SVDT1,27.0,92.3,64,2896.0,0,83,1,1.5,4320,1687.5,1685.8
26/06/2023 17:58:00,SVDT1,27.0,92.0,71,2896.0,0,103,0.9,1.4,4320,1687.5,1685.8
26/06/2023 17:57:00,SVDT1,27.0,92.0,78,2896.0,0,90,0.7,1.1,4320,1687.5,1685.8
26/06/2023 17:56:00,SVDT1,27.0,92.1,84,2896.0,0,96,1,1.3,4320,1687.5,1685.8
26/06/2023 17:55:00,SVDT1,27.0,92.0,91,2896.0,0,105,0.9,1.8,4320,1687.5,1685.8
26/06/2023 17:54:00,SVDT1,27.0,91.9,98,2896.0,0,124,0.9,1.2,4320,1687.5,1685.8
26/06/2023 17:53:00,SVDT1,27.0,91.5,106,2896.0,0,73,0.7,0.9,4320,1687.5,1685.8
26/06/2023 17:52:00,SVDT1,27.1,91.9,115,2896.0,0,124,1,1.3,4320,1687.5,1685.8
26/06/2023 17:51:00,SVDT1,27.1,91.9,123,2896.0,0,119,0.9,1.3,4320,1687.5,1685.8
26/06/2023 17:50:00,SVDT1,27.1,91.6,132,2896.0,0,127,0.9,1.1,4320,1687.5,1685.8
26/06/2023 17:49:00,SVDT1,27.1,91.5,139,2896.0,0,93,1.3,2.1,4320,1687.5,1685.8
26/06/2023 17:48:00,SVDT1,27.1,91.6,143,2896.0,0,90,0.8,1.2,4320,1687.5,1685.8
26/06/2023 17:47:00,SVDT1,27.1,91.6,143,2896.0,0,86,0.9,1.4,4320,1687.5,1685.8
26/06/2023 17:46:00,SVDT1,27.1,91.3,142,2896.0,0,78,0.8,0.9,4320,1687.5,1685.8
26/06/2023 17:45:00,SVDT1,27.1,91.3,142,2896.0,0,168,1.5,2,4320,1687.5,1685.8
26/06/2023 17:44:00,SVDT1,27.1,91.4,144,2896.0,0,99,1,1.2,4320,1687.5,1685.8
26/06/2023 17:43:00,SVDT1,27.2,91.2,148,2896.0,0,100,0.6,0.8,4320,1687.5,1685.8
26/06/2023 17:42:00,SVDT1,27.2,91.1,153,2896.0,0,130,1.2,1.6,4320,1687.5,1685.8
26/06/2023 17:41:00,SVDT1,27.2,91.2,156,2896.0,0,117,1.4,2.3,4320,1687.5,1685.8
26/06/2023 17:40:00,SVDT1,27.2,91.1,158,2896.0,0,96,0.8,2.3,4320,1687.5,1685.8
26/06/2023 17:39:00,SVDT1,27.2,91.2,157,2896.0,0,96,0.9,1.4,4320,1687.5,1685.8
26/06/2023 17:38:00,SVDT1,27.2,91.0,155,2896.0,0,106,1.1,1.6,4320,1687.5,1685.8
26/06/2023 17:37:00,SVDT1,27.2,90.8,155,2896.0,0,90,1.1,1.2,4320,1687.5,1685.8
26/06/2023 17:36:00,SVDT1,27.2,90.6,160,2896.0,0,127,1.2,1.7,4320,1687.5,1685.8
26/06/2023 17:35:00,SVDT1,27.2,90.6,174,2896.0,0,74,1,1.4,4320,1687.5,1685.8
26/06/2023 17:34:00,SVDT1,27.3,90.6,196,2896.0,0,109,1.3,2.6,4320,1687.5,1685.8
26/06/2023 17:33:00,SVDT1,27.3,90.7,219,2896.0,0,84,0.8,0.9,4320,1687.5,1685.8
26/06/2023 17:32:00,SVDT1,27.3,90.8,235,2896.0,0,92,0.8,1,4320,1687.5,1685.8
26/06/2023 17:31:00,SVDT1,27.3,90.5,247,2896.0,0,127,1.2,1.6,4320,1687.5,1685.8
26/06/2023 17:30:00,SVDT1,27.3,90.3,257,2896.0,0,88,1.3,3.2,4320,1687.5,1685.8
26/06/2023 17:29:00,SVDT1,27.3,90.4,265,2896.0,0.1,88,1.2,2.5,4320,1687.5,1685.8
26/06/2023 17:28:00,SVDT1,27.3,90.4,271,2895.9,0,86,1.5,3.9,4320,1687.5,1685.8
26/06/2023 17:27:00,SVDT1,27.4,90.5,277,2895.9,0,113,1.3,2,4320,1687.5,1685.8
26/06/2023 17:26:00,SVDT1,27.4,90.4,281,2895.9,0,101,0.9,1,4320,1687.5,1685.8
26/06/2023 17:25:00,SVDT1,27.4,90.3,286,2895.9,0,99,1.1,1.2,4320,1687.5,1685.8
26/06/2023 17:24:00,SVDT1,27.4,90.1,291,2895.9,0,80,0.6,0.6,4320,1687.5,1685.8
26/06/2023 17:23:00,SVDT1,27.4,89.8,298,2895.9,0,101,0.7,0.9,4320,1687.5,1685.8
26/06/2023 17:22:00,SVDT1,27.4,89.7,305,2895.9,0,100,0.6,0.6,4320,1687.5,1685.8
26/06/2023 17:21:00,SVDT1,27.4,89.5,312,2895.9,0,119,0.7,0.9,4320,1687.5,1685.8
26/06/2023 17:20:00,SVDT1,27.4,89.5,319,2895.9,0,79,0.8,1.3,4320,1687.5,1685.8
26/06/2023 17:19:00,SVDT1,27.4,89.2,327,2895.9,0,87,0.8,1.1,4320,1687.5,1685.8
26/06/2023 17:18:00,SVDT1,27.5,89.2,336,2895.9,0,118,1,1.5,4320,1687.5,1685.8
26/06/2023 17:17:00,SVDT1,27.6,89.3,346,2895.9,0,92,0.8,1,4320,1687.5,1685.8
26/06/2023 17:16:00,SVDT1,27.6,89.7,357,2895.9,0,130,0.7,0.8,4320,1687.5,1685.8
26/06/2023 17:15:00,SVDT1,27.6,89.4,368,2895.9,0,78,0.8,1.4,4320,1687.5,1685.8
26/06/2023 17:14:00,SVDT1,27.7,89.3,383,2895.9,0,120,0.7,0.9,4320,1687.5,1685.8
26/06/2023 17:13:00,SVDT1,27.8,89.2,402,2895.9,0,94,0.6,1,4320,1687.5,1685.8
26/06/2023 17:12:00,SVDT1,27.8,88.8,423,2895.9,0,88,1,1.8,4320,1687.5,1685.8
26/06/2023 17:11:00,SVDT1,27.8,88.6,442,2895.9,0,110,0.7,0.9,4320,1687.5,1685.8
26/06/2023 17:10:00,SVDT1,27.8,88.8,467,2895.9,0,104,1,1.1,4320,1687.5,1685.8
26/06/2023 17:09:00,SVDT1,27.8,88.6,487,2895.9,0,88,0.7,1.2,4320,1687.5,1685.8
26/06/2023 17:08:00,SVDT1,27.9,88.4,511,2895.9,0,129,0.7,1,4320,1687.5,1685.8
26/06/2023 17:07:00,SVDT1,27.9,88.3,533,2895.9,0,89,0.9,1,4320,1687.5,1685.8
26/06/2023 17:06:00,SVDT1,28.0,88.3,554,2895.9,0,122,0.9,1.3,4320,1687.5,1685.8
26/06/2023 17:05:00,SVDT1,28.0,88.3,575,2895.9,0,135,0.6,0.8,4320,1687.5,1685.8
26/06/2023 17:04:00,SVDT1,28.1,87.7,594,2895.9,0,108,0.5,0.6,4320,1687.5,1685.8
26/06/2023 17:03:00,SVDT1,28.1,87.4,651,2895.9,0,88,0.8,1,4320,1687.5,1685.8
26/06/2023 17:02:00,SVDT1,28.2,87.6,687,2895.9,0,106,0.8,1.2,4320,1687.5,1685.8
26/06/2023 17:01:00,SVDT1,28.3,87.2,685,2895.9,0,113,0.6,0.7,4320,1687.5,1685.8
26/06/2023 17:00:00,SVDT1,28.3,86.8,666,2895.9,0,125,0.7,0.9,4320,1687.5,1685.8
26/06/2023 16:59:00,SVDT1,28.5,86.5,666,2895.9,0,107,0.8,1,4320,1687.5,1685.8
26/06/2023 16:58:00,SVDT1,28.7,86.6,666,2895.9,0,152,0.5,0.6,4320,1687.5,1685.8
26/06/2023 16:57:00,SVDT1,28.7,86.7,666,2895.9,0,106,0.6,0.9,4320,1687.5,1685.8
26/06/2023 16:56:00,SVDT1,28.6,86.4,666,2895.9,0,114,1,1,4320,1687.5,1685.8
26/06/2023 16:55:00,SVDT1,28.7,86.5,673,2895.9,0,136,1.1,1.6,4320,1687.5,1685.8
26/06/2023 16:54:00,SVDT1,28.7,86.1,693,2895.9,0,120,0.9,1.1,4320,1687.5,1685.8
26/06/2023 16:53:00,SVDT1,28.8,85.1,710,2895.9,0,92,0.7,0.9,4320,1687.5,1685.8
26/06/2023 16:52:00,SVDT1,28.8,85.2,746,2895.9,0,70,1,4.1,4320,1687.5,1685.8
26/06/2023 16:51:00,SVDT1,28.8,85.1,790,2895.9,0,79,0.5,1.1,4320,1687.5,1685.8
26/06/2023 16:50:00,SVDT1,28.8,84.9,827,2895.9,0,91,0.6,0.7,4320,1687.5,1685.8
26/06/2023 16:49:00,SVDT1,28.8,84.7,862,2895.9,0,80,1.1,2.2,4320,1687.5,1685.8
26/06/2023 16:48:00,SVDT1,28.9,84.7,879,2895.9,0,81,1.1,2.6,4320,1687.5,1685.8
26/06/2023 16:47:00,SVDT1,28.9,84.9,875,2895.9,0,87,0.7,0.9,4320,1687.5,1685.8
26/06/2023 16:46:00,SVDT1,29.0,84.9,908,2895.9,0,89,1,1.9,4320,1687.5,1685.8
26/06/2023 16:45:00,SVDT1,29.0,84.9,933,2895.9,0,124,0.5,1.3,4320,1687.5,1685.8
26/06/2023 16:44:00,SVDT1,28.9,84.8,996,2895.9,0,129,0.9,8.6,4320,1687.5,1685.8
26/06/2023 16:43:00,SVDT1,28.9,85.1,1058,2895.9,0,105,0.9,1.4,4320,1687.5,1685.8
26/06/2023 16:42:00,SVDT1,28.8,84.9,1082,2895.9,0,122,0.7,0.8,4320,1687.5,1685.8
26/06/2023 16:41:00,SVDT1,28.8,85.0,1101,2895.9,0,68,0.8,0.9,4320,1687.5,1685.8
26/06/2023 16:40:00,SVDT1,28.8,85.1,1033,2895.9,0,95,1,1.1,4320,1687.5,1685.8
26/06/2023 16:39:00,SVDT1,28.8,85.4,961,2895.9,0,101,0.7,0.9,4320,1687.5,1685.8
26/06/2023 16:38:00,SVDT1,28.8,85.8,908,2895.9,0,136,1.1,1.5,4320,1687.5,1685.8
26/06/2023 16:37:00,SVDT1,28.8,86.0,875,2895.9,0,121,0.5,0.7,4320,1687.5,1685.8
26/06/2023 16:36:00,SVDT1,28.8,85.8,861,2895.9,0,146,0.5,0.6,4320,1687.5,1685.8
26/06/2023 16:35:00,SVDT1,28.7,85.8,841,2895.9,0,124,0.4,0.6,4320,1687.5,1685.8
26/06/2023 16:34:00,SVDT1,28.7,85.5,840,2895.9,0,109,1.3,2.2,4320,1687.5,1685.8
26/06/2023 16:33:00,SVDT1,28.8,85.2,842,2895.9,0,101,1.2,2.3,4320,1687.5,1685.8
26/06/2023 16:32:00,SVDT1,28.9,84.9,827,2895.9,0,102,0.6,0.8,4320,1687.5,1685.8
26/06/2023 16:31:00,SVDT1,29.0,84.8,842,2895.9,0,121,0.6,0.6,4320,1687.5,1685.8
26/06/2023 16:30:00,SVDT1,29.3,83.3,1084,2895.9,0,146,0.6,1.2,4320,1687.5,1685.8
26/06/2023 16:29:00,SVDT1,29.5,83.2,1803,2895.9,0,102,0.8,1,4320,1687.5,1685.8
26/06/2023 16:28:00,SVDT1,29.4,83.2,2011,2895.9,0,97,1.1,1.8,4320,1687.5,1685.8
26/06/2023 16:27:00,SVDT1,29.4,83.3,1879,2895.9,0,102,1.1,1.2,4320,1687.5,1685.8
26/06/2023 16:26:00,SVDT1,29.6,82.9,1427,2895.9,0,93,1.1,7,4320,1687.5,1685.8
26/06/2023 16:25:00,SVDT1,29.7,82.7,1097,2895.9,0,86,1,2.7,4320,1687.5,1685.8
26/06/2023 16:24:00,SVDT1,29.9,82.9,1012,2895.9,0,80,0.8,1,4320,1687.5,1685.8
26/06/2023 16:23:00,SVDT1,30.0,82.7,1319,2895.9,0,110,1.3,1.5,4320,1687.5,1685.8
26/06/2023 16:22:00,SVDT1,29.9,82.6,1853,2895.9,0,117,0.9,1.4,4320,1687.5,1685.8
26/06/2023 16:21:00,SVDT1,29.7,82.9,1829,2895.9,0,143,0.9,1.4,4320,1687.5,1685.8
26/06/2023 16:20:00,SVDT1,29.8,82.0,1595,2895.9,0,89,0.6,0.6,4320,1687.5,1685.8
26/06/2023 16:19:00,SVDT1,30.2,81.6,2299,2895.9,0,109,0.7,1.9,4320,1687.5,1685.8
26/06/2023 16:18:00,SVDT1,30.1,81.5,2619,2895.9,0,109,1,2.7,4320,1687.5,1685.8
26/06/2023 16:17:00,SVDT1,30.2,81.6,2225,2895.9,0,118,0.9,1.2,4320,1687.5,1685.8
26/06/2023 16:16:00,SVDT1,30.1,82.0,2635,2895.9,0,116,0.8,1,4320,1687.5,1685.8
26/06/2023 16:15:00,SVDT1,29.8,83.0,3005,2895.9,0,100,0.9,1.4,4320,1687.5,1685.8
26/06/2023 16:14:00,SVDT1,29.5,83.4,2808,2895.9,0,103,1.1,1.8,4320,1687.5,1685.8
26/06/2023 16:13:00,SVDT1,29.3,83.7,2814,2895.9,0,87,1.1,1.9,4320,1687.5,1685.8
